432.188,324.187,558.335,558.335,1569.518,369.415,533.146,587.111,550.011,170.112,0,92.777,92.777,92.777,157.194,157.194,0,54.544,35.353,441.024,454.978,558.335,514.951,554.806,554.806,1346.4,476.724,344.062,590.279,489.227,487.395,708.033,783.307,770.737,559.699,617.013,726.255,653.741,480.889,507.17,470.591,578.268,446.227,548.028,554.076,492.732,613.281,613.281,538.856,586.681,682.588,694.537,574.852,500.238,697.834,731.586,856.473,648.437,648.437,599.154,976.022,879.623,825.134,783.9,697.869,646.494,546.704,1263.419,1255.876,1556.209,291.354,148.757,122.176,298.409,0,251.979,386.667,499.774,472.71,428.304,407.564,407.903,463.054,371.85,410.094,674.486,446.585,1037.633,974.14,921.866,566.129,856.045,1158.476,614.129,468.319,651.499,731.208,1107.767,464.612,566.825,1085.351,304.374,790.004,695.816,369.451,1162.423,1265.298,1385.935,1130.512,546.455,1131.792,531.6,1166.581,1002.319,1136.71,1209.264,1116.886,1052.871,504.595,517.996,413.933,475.66,460.532,515.19,606.909,668.025,719.47,679.946,715.62,713.294,656.725,708.886,652.379,643.353,679.946,724.356,661.743,723.107,467.796,682.382,682.382,682.382,682.382,682.382,590.279,390.915,390.915,840.652,952.616,1343.423,1497.231,407.847,1047.309,895.501,704.806,244.015,318.612,703.656
442.166,406.103,640.251,640.251,1553.517,451.331,615.062,569.365,588.938,252.028,92.777,0,0,0,72.335,72.335,92.777,136.46,117.269,522.94,378.529,640.251,596.867,636.722,636.722,1330.399,519.129,425.978,672.195,462.531,410.946,692.032,809.794,852.653,596.959,698.929,808.171,735.657,404.44,432.339,394.142,503.437,369.778,471.579,479.245,416.283,536.832,536.832,462.407,510.232,606.139,618.088,656.768,582.154,779.75,813.502,938.389,730.353,730.353,681.07,1057.938,961.539,907.05,865.816,623.038,570.045,470.255,1281.738,1274.195,1572.675,239.376,132.756,85.372,263.931,92.777,177.148,370.666,476.769,456.709,402.07,391.563,384.898,447.053,453.766,492.01,752.969,525.068,1101.081,1027.557,948.606,623.976,882.785,1221.924,671.976,550.235,678.239,758.254,1134.254,543.095,648.741,1148.799,386.29,871.92,773.644,353.45,1139.418,1283.617,1412.422,1148.831,530.454,1150.111,508.595,1193.068,1051.851,1200.158,1245.88,1111.809,1066.656,586.511,599.912,495.849,557.576,542.448,597.106,688.825,652.024,703.469,656.941,692.615,690.289,633.72,735.373,636.378,627.352,656.941,708.355,645.742,700.102,546.279,764.298,764.298,764.298,764.298,764.298,672.195,366.511,366.511,918.641,979.356,1369.91,1515.55,333.016,1125.137,973.49,783.289,325.931,294.208,781.484
442.166,406.103,640.251,640.251,1553.517,451.331,615.062,569.365,588.938,252.028,92.777,0,0,0,72.335,72.335,92.777,136.46,117.269,522.94,378.529,640.251,596.867,636.722,636.722,1330.399,519.129,425.978,672.195,462.531,410.946,692.032,809.794,852.653,596.959,698.929,808.171,735.657,404.44,432.339,394.142,503.437,369.778,471.579,479.245,416.283,536.832,536.832,462.407,510.232,606.139,618.088,656.768,582.154,779.75,813.502,938.389,730.353,730.353,681.07,1057.938,961.539,907.05,865.816,623.038,570.045,470.255,1281.738,1274.195,1572.675,239.376,132.756,85.372,263.931,92.777,177.148,370.666,476.769,456.709,402.07,391.563,384.898,447.053,453.766,492.01,752.969,525.068,1101.081,1027.557,948.606,623.976,882.785,1221.924,671.976,550.235,678.239,758.254,1134.254,543.095,648.741,1148.799,386.29,871.92,773.644,353.45,1139.418,1283.617,1412.422,1148.831,530.454,1150.111,508.595,1193.068,1051.851,1200.158,1245.88,1111.809,1066.656,586.511,599.912,495.849,557.576,542.448,597.106,688.825,652.024,703.469,656.941,692.615,690.289,633.72,735.373,636.378,627.352,656.941,708.355,645.742,700.102,546.279,764.298,764.298,764.298,764.298,764.298,672.195,366.511,366.511,918.641,979.356,1369.91,1515.55,333.016,1125.137,973.49,783.289,325.931,294.208,781.484
442.166,406.103,640.251,640.251,1553.517,451.331,615.062,569.365,588.938,252.028,92.777,0,0,0,72.335,72.335,92.777,136.46,117.269,522.94,378.529,640.251,596.867,636.722,636.722,1330.399,519.129,425.978,672.195,462.531,410.946,692.032,809.794,852.653,596.959,698.929,808.171,735.657,404.44,432.339,394.142,503.437,369.778,471.579,479.245,416.283,536.832,536.832,462.407,510.232,606.139,618.088,656.768,582.154,779.75,813.502,938.389,730.353,730.353,681.07,1057.938,961.539,907.05,865.816,623.038,570.045,470.255,1281.738,1274.195,1572.675,239.376,132.756,85.372,263.931,92.777,177.148,370.666,476.769,456.709,402.07,391.563,384.898,447.053,453.766,492.01,752.969,525.068,1101.081,1027.557,948.606,623.976,882.785,1221.924,671.976,550.235,678.239,758.254,1134.254,543.095,648.741,1148.799,386.29,871.92,773.644,353.45,1139.418,1283.617,1412.422,1148.831,530.454,1150.111,508.595,1193.068,1051.851,1200.158,1245.88,1111.809,1066.656,586.511,599.912,495.849,557.576,542.448,597.106,688.825,652.024,703.469,656.941,692.615,690.289,633.72,735.373,636.378,627.352,656.941,708.355,645.742,700.102,546.279,764.298,764.298,764.298,764.298,764.298,672.195,366.511,366.511,918.641,979.356,1369.91,1515.55,333.016,1125.137,973.49,783.289,325.931,294.208,781.484
428.392,444.476,678.624,678.624,1617.934,489.704,635.18,555.591,575.164,316.445,157.194,72.335,72.335,72.335,0,0,157.194,200.877,181.686,548.915,364.755,678.624,619.434,675.095,675.095,1394.816,505.355,436.516,736.612,448.757,397.172,756.449,874.211,891.026,583.185,737.302,846.544,774.03,390.666,423.556,380.368,494.654,356.004,457.805,470.462,402.509,523.058,523.058,448.633,496.458,592.365,604.314,692.055,622.775,818.123,851.875,976.762,768.726,768.726,719.443,1096.311,999.912,945.423,904.189,614.255,556.271,456.481,1346.155,1338.612,1637.092,263.304,197.173,149.789,328.348,157.194,176.58,435.083,541.186,521.126,466.487,455.98,449.315,511.47,502.05,556.427,817.386,589.485,1165.498,1091.974,1013.023,688.393,947.202,1286.341,736.393,614.652,742.656,822.671,1198.671,607.512,713.158,1213.216,434.574,936.337,838.061,417.867,1203.835,1348.034,1476.839,1213.248,594.871,1214.528,573.012,1257.485,1116.268,1264.575,1310.297,1176.226,1131.073,650.928,664.329,560.266,621.993,606.865,661.523,753.242,716.441,767.886,721.358,757.032,754.706,698.137,799.79,700.795,691.769,721.358,772.772,710.159,764.519,610.696,828.715,828.715,828.715,828.715,828.715,736.612,430.928,430.928,983.058,1043.773,1434.327,1579.967,345.044,1189.554,1037.907,847.706,390.348,358.625,845.901
428.392,444.476,678.624,678.624,1617.934,489.704,635.18,555.591,575.164,316.445,157.194,72.335,72.335,72.335,0,0,157.194,200.877,181.686,548.915,364.755,678.624,619.434,675.095,675.095,1394.816,505.355,436.516,736.612,448.757,397.172,756.449,874.211,891.026,583.185,737.302,846.544,774.03,390.666,423.556,380.368,494.654,356.004,457.805,470.462,402.509,523.058,523.058,448.633,496.458,592.365,604.314,692.055,622.775,818.123,851.875,976.762,768.726,768.726,719.443,1096.311,999.912,945.423,904.189,614.255,556.271,456.481,1346.155,1338.612,1637.092,263.304,197.173,149.789,328.348,157.194,176.58,435.083,541.186,521.126,466.487,455.98,449.315,511.47,502.05,556.427,817.386,589.485,1165.498,1091.974,1013.023,688.393,947.202,1286.341,736.393,614.652,742.656,822.671,1198.671,607.512,713.158,1213.216,434.574,936.337,838.061,417.867,1203.835,1348.034,1476.839,1213.248,594.871,1214.528,573.012,1257.485,1116.268,1264.575,1310.297,1176.226,1131.073,650.928,664.329,560.266,621.993,606.865,661.523,753.242,716.441,767.886,721.358,757.032,754.706,698.137,799.79,700.795,691.769,721.358,772.772,710.159,764.519,610.696,828.715,828.715,828.715,828.715,828.715,736.612,430.928,430.928,983.058,1043.773,1434.327,1579.967,345.044,1189.554,1037.907,847.706,390.348,358.625,845.901
432.188,324.187,558.335,558.335,1569.518,369.415,533.146,587.111,550.011,170.112,0,92.777,92.777,92.777,157.194,157.194,0,54.544,35.353,441.024,454.978,558.335,514.951,554.806,554.806,1346.4,476.724,344.062,590.279,489.227,487.395,708.033,783.307,770.737,559.699,617.013,726.255,653.741,480.889,507.17,470.591,578.268,446.227,548.028,554.076,492.732,613.281,613.281,538.856,586.681,682.588,694.537,574.852,500.238,697.834,731.586,856.473,648.437,648.437,599.154,976.022,879.623,825.134,783.9,697.869,646.494,546.704,1263.419,1255.876,1556.209,291.354,148.757,122.176,298.409,0,251.979,386.667,499.774,472.71,428.304,407.564,407.903,463.054,371.85,410.094,674.486,446.585,1037.633,974.14,921.866,566.129,856.045,1158.476,614.129,468.319,651.499,731.208,1107.767,464.612,566.825,1085.351,304.374,790.004,695.816,369.451,1162.423,1265.298,1385.935,1130.512,546.455,1131.792,531.6,1166.581,1002.319,1136.71,1209.264,1116.886,1052.871,504.595,517.996,413.933,475.66,460.532,515.19,606.909,668.025,719.47,679.946,715.62,713.294,656.725,708.886,652.379,643.353,679.946,724.356,661.743,723.107,467.796,682.382,682.382,682.382,682.382,682.382,590.279,390.915,390.915,840.652,952.616,1343.423,1497.231,407.847,1047.309,895.501,704.806,244.015,318.612,703.656
388.43,280.429,514.577,514.577,1589.014,325.657,489.388,543.353,506.253,126.354,54.544,136.46,136.46,136.46,200.877,200.877,54.544,0,19.191,397.266,498.661,514.577,471.193,511.048,511.048,1322.337,432.966,300.304,546.521,445.469,521.17,727.529,739.549,726.979,515.941,573.255,682.497,609.983,524.572,550.853,514.274,621.951,489.91,591.711,597.759,536.415,656.964,656.964,582.539,630.364,726.271,738.22,531.094,456.48,654.076,687.828,812.715,604.679,604.679,555.396,932.264,835.865,781.376,740.142,741.552,690.177,590.387,1219.661,1212.118,1512.451,335.037,192.44,165.859,342.092,54.544,295.662,430.35,543.457,459.234,471.987,451.247,451.586,467.836,328.092,366.336,630.728,402.827,993.875,930.382,878.108,522.371,812.287,1114.718,570.371,424.561,607.741,687.45,1064.009,420.854,523.067,1041.593,260.616,746.246,652.058,412.228,1195.038,1221.54,1342.177,1086.754,523.253,1088.034,575.283,1122.823,958.561,1092.952,1165.506,1073.128,1009.113,460.837,474.238,370.175,431.902,416.774,471.432,563.151,687.521,738.966,723.629,759.303,756.977,700.408,665.128,664.296,662.849,723.629,720.298,681.239,766.79,424.038,638.624,638.624,638.624,638.624,638.624,546.521,434.598,434.598,796.894,908.858,1299.665,1453.473,451.53,1003.551,851.743,661.048,200.257,362.295,659.898
396.835,288.834,522.982,522.982,1594.01,334.062,497.793,551.758,514.658,134.759,35.353,117.269,117.269,117.269,181.686,181.686,35.353,19.191,0,405.671,479.47,522.982,479.598,519.453,519.453,1330.742,441.371,308.709,554.926,453.874,511.887,732.525,747.954,735.384,524.346,581.66,690.902,618.388,505.381,531.662,495.083,602.76,470.719,572.52,578.568,517.224,637.773,637.773,563.348,611.173,707.08,719.029,539.499,464.885,662.481,696.233,821.12,613.084,613.084,563.801,940.669,844.27,789.781,748.547,722.361,670.986,571.196,1228.066,1220.523,1520.856,315.846,173.249,146.668,322.901,35.353,276.471,411.159,524.266,467.639,452.796,432.056,432.395,476.241,336.497,374.741,639.133,411.232,1002.28,938.787,886.513,530.776,820.692,1123.123,578.776,432.966,616.146,695.855,1072.414,429.259,531.472,1049.998,269.021,754.651,660.463,393.943,1186.915,1229.945,1350.582,1095.159,531.658,1096.439,556.092,1131.228,966.966,1101.357,1173.911,1081.533,1017.518,469.242,482.643,378.58,440.307,425.179,479.837,571.556,692.517,743.962,704.438,740.112,737.786,681.217,673.533,672.701,667.845,704.438,728.703,686.235,747.599,432.443,647.029,647.029,647.029,647.029,647.029,554.926,415.407,415.407,805.299,917.263,1308.07,1461.878,432.339,1011.956,860.148,669.453,208.662,343.104,668.303
122.18,116.837,246.166,246.166,1908.386,71.609,95.452,153.947,116.847,313.104,441.024,522.94,522.94,522.94,548.915,548.915,441.024,397.266,405.671,0,204.004,246.166,73.927,147.24,147.24,1616.536,43.56,162.284,812.922,179.219,151.743,1046.901,1033.748,396.316,126.535,209.447,354.024,243.328,324.187,536.595,233.262,409.145,279.538,325.688,413.24,234.873,356.135,356.135,280.486,325.928,422.603,437.391,146.665,299.31,325.603,359.355,484.242,274.016,274.016,222.504,603.791,507.392,452.903,411.669,472.364,389.348,324.364,1502.914,1495.371,1795.704,640.856,578.92,552.339,728.572,441.024,485.237,777.24,909.392,753.433,858.467,788.3,817.521,762.035,373.237,637.491,907.732,679.831,1270.879,1207.386,1156.396,799.375,1090.575,1391.722,847.375,701.565,886.029,965.738,1345.707,697.858,789.468,1318.597,315.586,1005.312,929.062,731.6,1514.41,1504.793,1623.875,1370.007,817.452,1371.287,927.593,1404.521,1235.565,1369.956,1442.51,1367.327,1303.312,710.112,723.482,619.45,681.146,614.758,709.809,690.3,1006.893,1058.338,1089.564,1125.238,1122.912,1066.343,959.327,958.495,982.221,1089.564,1014.497,1000.611,1132.725,701.042,894.343,894.343,894.343,894.343,894.343,812.922,818.262,818.262,1073.898,1187.146,1581.363,1736.726,620.102,1280.555,1128.747,938.052,461.504,748.775,936.902
